success,timestamp,pair,buy_dex,sell_dex,trade_size_usd,profit_usd,profit_pct,gas_paid,capital_after
True,2025-08-23 18:55:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,14.070436111772324,0.28140872223544644,13.431706417302248,21620.56235168517
True,2025-08-23 20:40:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,60.850742723012445,1.2170148544602488,17.7798302456113,21681.413094408184
True,2025-08-24 00:50:00+00:00,UNI/USDT,pancakeswap,curve,5000,18.537223454838568,0.37074446909677133,12.296375843945146,21699.950317863022
True,2025-08-24 03:40:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,31.08262129548166,0.6216524259096331,12.636513046089528,21731.032939158504
True,2025-08-24 09:50:00+00:00,ETH/DAI,pancakeswap,uniswap_v3,5000,19.147579235430385,0.3829515847086077,15.618586269215674,21750.180518393936
True,2025-08-24 10:45:00+00:00,ETH/USDT,pancakeswap,curve,5000,17.6343973141029,0.35268794628205796,12.579318257535967,21767.81491570804
True,2025-08-24 11:45:00+00:00,BTC/ETH,pancakeswap,curve,5000,27.670660274565307,0.5534132054913061,22.795359781390896,21795.485575982606
True,2025-08-24 13:05:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,23.593490221813227,0.4718698044362645,7.741091769712378,21819.07906620442
True,2025-08-24 13:15:00+00:00,MATIC/USDT,uniswap_v3,pancakeswap,5000,75.2476648450347,1.5049532969006942,8.257195514229085,21894.326731049456
True,2025-08-24 16:45:00+00:00,ETH/USDT,pancakeswap,uniswap_v3,5000,19.403220702802173,0.38806441405604347,13.305314203155472,21913.72995175226
True,2025-08-24 18:45:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,33.56795376640548,0.6713590753281097,12.175889434594286,21947.297905518666
True,2025-08-24 20:15:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,11.325360484146586,0.2265072096829317,7.879367635328566,21958.62326600281
True,2025-08-25 01:55:00+00:00,ETH/DAI,pancakeswap,sushiswap,5000,15.548140291492928,0.3109628058298586,6.649432739845869,21974.171406294303
True,2025-08-25 02:25:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,11.033412502551982,0.22066825005103963,17.6860749778607,21985.204818796854
True,2025-08-25 04:35:00+00:00,BTC/ETH,sushiswap,pancakeswap,5000,21.343961958452383,0.42687923916904763,15.06052912289782,22006.548780755307
True,2025-08-25 06:30:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,14.509268525405787,0.2901853705081157,6.705100820491112,22021.058049280713
True,2025-08-25 06:55:00+00:00,ETH/DAI,sushiswap,pancakeswap,5000,11.801331495297745,0.2360266299059549,13.47848434419767,22032.85938077601
True,2025-08-25 08:15:00+00:00,AAVE/USDT,curve,pancakeswap,5000,19.189033467365334,0.3837806693473067,14.37912341284663,22052.048414243378
True,2025-08-25 08:25:00+00:00,MATIC/ETH,sushiswap,pancakeswap,5000,11.1148425291276,0.222296850582552,13.117552154478592,22063.163256772506
True,2025-08-25 11:45:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,21.624898928788753,0.432497978575775,10.53582433183395,22084.788155701295
True,2025-08-25 13:35:00+00:00,LINK/USDT,pancakeswap,uniswap_v3,5000,69.08928590568485,1.381785718113697,5.816145570074856,22153.87744160698
True,2025-08-25 14:05:00+00:00,MATIC/ETH,curve,pancakeswap,5000,25.65056795044893,0.5130113590089787,15.633810648734391,22179.528009557427
True,2025-08-25 14:25:00+00:00,BTC/USDT,pancakeswap,sushiswap,5000,14.027823010903376,0.2805564602180675,11.368751953757075,22193.55583256833
True,2025-08-25 14:30:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,22.557297721956274,0.4511459544391255,16.776450141212653,22216.113130290287
True,2025-08-25 15:25:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,17.26815432656167,0.3453630865312334,9.463046953266819,22233.381284616848
True,2025-08-25 16:35:00+00:00,AAVE/ETH,uniswap_v3,pancakeswap,5000,10.369891564119825,0.20739783128239653,11.393826375769514,22243.751176180966
True,2025-08-25 17:25:00+00:00,MATIC/ETH,sushiswap,pancakeswap,5000,11.946331900637233,0.23892663801274466,13.5188879342056,22255.697508081605
True,2025-08-25 17:50:00+00:00,ETH/USDT,sushiswap,pancakeswap,5000,27.427771128582208,0.5485554225716441,7.088435876326177,22283.125279210188
True,2025-08-25 18:00:00+00:00,BTC/ETH,sushiswap,pancakeswap,5000,23.021216395566626,0.46042432791133253,9.671886806900694,22306.146495605753
True,2025-08-25 18:15:00+00:00,AAVE/ETH,sushiswap,pancakeswap,5000,19.719409979416923,0.3943881995883385,5.70901220645015,22325.86590558517
True,2025-08-25 18:35:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,10.179581760287874,0.2035916352057575,7.942140395980282,22336.04548734546
True,2025-08-25 19:10:00+00:00,ETH/USDC,pancakeswap,curve,5000,11.050714729370156,0.22101429458740315,14.431823118422107,22347.096202074827
True,2025-08-25 19:55:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,27.59957434995249,0.5519914869990498,14.961486261288115,22374.695776424778
True,2025-08-25 21:15:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,25.244327014015653,0.5048865402803131,15.260830462123756,22399.940103438792
True,2025-08-26 02:55:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,18.226510248350678,0.36453020496701355,6.045314206449794,22418.166613687143
True,2025-08-26 06:45:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,16.94334162100313,0.33886683242006255,17.211988495736662,22435.109955308144
True,2025-08-26 09:50:00+00:00,ETH/USDT,curve,pancakeswap,5000,23.96597321063382,0.4793194642126764,10.556822495683326,22459.075928518778
True,2025-08-26 11:05:00+00:00,LINK/USDT,pancakeswap,uniswap_v3,5000,16.532926255827988,0.3306585251165598,8.484377792360165,22475.608854774604
True,2025-08-26 11:35:00+00:00,ETH/USDT,pancakeswap,curve,5000,15.104658477285739,0.30209316954571475,10.500257771854823,22490.71351325189
True,2025-08-26 13:35:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,10.582384402840944,0.21164768805681886,8.618066336152523,22501.29589765473
True,2025-08-26 14:10:00+00:00,AAVE/ETH,pancakeswap,sushiswap,5000,12.46770077860856,0.24935401557217118,6.470958777044917,22513.76359843334
True,2025-08-26 18:30:00+00:00,AAVE/USDT,curve,pancakeswap,5000,35.8371274241008,0.7167425484820159,13.354600905197568,22549.60072585744
True,2025-08-26 20:10:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,11.552694313207212,0.23105388626414422,14.831762305374236,22561.153420170645
True,2025-08-26 22:15:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,22.31194047515146,0.4462388095030292,12.881888642652346,22583.465360645798
True,2025-08-26 22:50:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,17.034198727797957,0.34068397455595917,16.14276146215486,22600.499559373595
True,2025-08-27 00:50:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,21.374719475184065,0.4274943895036813,12.368633395742041,22621.87427884878
True,2025-08-27 02:10:00+00:00,UNI/ETH,sushiswap,pancakeswap,5000,22.049231048452384,0.4409846209690477,17.92804908543826,22643.92350989723
True,2025-08-27 04:25:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,16.482393544592014,0.3296478708918403,16.231919616694977,22660.405903441824
True,2025-08-27 04:30:00+00:00,ETH/USDC,pancakeswap,curve,5000,28.197355117697953,0.5639471023539591,19.7242453257427,22688.603258559524
True,2025-08-27 05:05:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,27.394535541697223,0.5478907108339445,7.1576989991684705,22715.997794101222
True,2025-08-27 05:15:00+00:00,AAVE/USDT,pancakeswap,curve,5000,34.672267796740016,0.6934453559348003,13.586611136458036,22750.670061897963
True,2025-08-27 06:20:00+00:00,MATIC/ETH,sushiswap,pancakeswap,5000,15.52306261643389,0.31046125232867783,7.585292806236041,22766.193124514397
True,2025-08-27 08:20:00+00:00,AAVE/USDT,pancakeswap,sushiswap,5000,15.15465859303913,0.3030931718607826,12.03844676132122,22781.347783107434
True,2025-08-27 10:05:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,22.1369968986819,0.442739937973638,10.991932709494723,22803.484780006118
True,2025-08-27 10:45:00+00:00,ETH/USDT,sushiswap,pancakeswap,5000,11.278171361036584,0.2255634272207317,5.7601309368131695,22814.762951367156
True,2025-08-27 12:40:00+00:00,MATIC/ETH,pancakeswap,uniswap_v3,5000,21.617807254729996,0.43235614509459996,10.517567556352365,22836.380758621886
True,2025-08-27 12:55:00+00:00,MATIC/USDT,sushiswap,pancakeswap,5000,44.26400741159432,0.8852801482318864,9.883439544016777,22880.64476603348
True,2025-08-27 13:40:00+00:00,ETH/USDT,pancakeswap,sushiswap,5000,12.025439374205234,0.2405087874841047,8.720961447120848,22892.67020540769
True,2025-08-27 21:15:00+00:00,MATIC/USDT,uniswap_v3,pancakeswap,5000,16.314223424453303,0.32628446848906606,11.359422957184968,22908.98442883214
True,2025-08-28 00:10:00+00:00,UNI/ETH,uniswap_v3,pancakeswap,5000,14.787346777643506,0.2957469355528701,10.404861124964425,22923.771775609785
True,2025-08-28 00:40:00+00:00,ETH/USDT,sushiswap,pancakeswap,5000,16.632172755323154,0.33264345510646304,5.895785085373235,22940.403948365107
True,2025-08-28 01:55:00+00:00,LINK/ETH,pancakeswap,sushiswap,5000,23.313264613790125,0.4662652922758025,11.592904077620647,22963.717212978896
True,2025-08-28 03:20:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,14.34675985436752,0.2869351970873504,16.611819143639963,22978.063972833264
True,2025-08-28 03:45:00+00:00,BTC/ETH,pancakeswap,sushiswap,5000,23.69725186467076,0.47394503729341525,6.696495227877956,23001.761224697933
True,2025-08-28 03:45:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,11.51211015453191,0.23024220309063823,7.457107959074557,23013.273334852463
True,2025-08-28 07:35:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,32.8660517317885,0.6573210346357701,10.301798394762722,23046.13938658425
True,2025-08-28 11:25:00+00:00,BTC/USDT,pancakeswap,sushiswap,5000,23.122412311162407,0.46244824622324815,10.629767742531833,23069.261798895415
True,2025-08-28 13:05:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,36.30847243950393,0.7261694487900786,5.729873852254757,23105.57027133492
True,2025-08-28 13:55:00+00:00,MATIC/USDT,uniswap_v3,pancakeswap,5000,25.328425245838844,0.506568504916777,10.713981549676975,23130.89869658076
True,2025-08-28 15:20:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,22.586374825134953,0.45172749650269906,11.040351968339378,23153.485071405896
True,2025-08-28 15:25:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,11.780027373361918,0.23560054746723835,7.053250427291828,23165.26509877926
True,2025-08-28 20:05:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,21.724341786002697,0.4344868357200539,10.9434662016656,23186.98944056526
True,2025-08-28 21:20:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,36.59189536332269,0.7318379072664538,20.131027321220827,23223.581335928582
True,2025-08-28 23:40:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,52.947007078948445,1.058940141578969,5.729040679693941,23276.52834300753
True,2025-08-28 23:55:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,53.24373368834131,1.0648746737668262,7.233467488891915,23329.77207669587
True,2025-08-29 00:45:00+00:00,LINK/USDT,uniswap_v3,pancakeswap,5000,25.270853147293565,0.5054170629458713,14.682667540194023,23355.042929843163
True,2025-08-29 04:00:00+00:00,ETH/DAI,pancakeswap,sushiswap,5000,14.674731444129975,0.29349462888259953,15.411805608476985,23369.717661287294
True,2025-08-29 05:55:00+00:00,BTC/ETH,pancakeswap,sushiswap,5000,21.41738913149493,0.4283477826298986,14.090935235197632,23391.135050418787
True,2025-08-29 05:55:00+00:00,BTC/USDT,pancakeswap,sushiswap,5000,12.206598809694697,0.24413197619389393,10.69350618611519,23403.34164922848
True,2025-08-29 07:15:00+00:00,BTC/ETH,pancakeswap,sushiswap,5000,18.364574058335165,0.36729148116670335,8.427795844779247,23421.706223286816
True,2025-08-29 07:50:00+00:00,AAVE/ETH,sushiswap,pancakeswap,5000,14.436963133434801,0.28873926266869604,12.228301124043899,23436.14318642025
True,2025-08-29 10:35:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,25.750386535519283,0.5150077307103856,14.481015630589662,23461.89357295577
True,2025-08-29 10:55:00+00:00,ETH/DAI,pancakeswap,curve,5000,11.061342104993855,0.22122684209987709,21.636428574498535,23472.954915060764
True,2025-08-29 14:00:00+00:00,MATIC/ETH,pancakeswap,sushiswap,5000,16.640699749734267,0.33281399499468534,9.997747540581727,23489.595614810496
True,2025-08-29 15:55:00+00:00,ETH/USDC,pancakeswap,uniswap_v3,5000,27.643686177219024,0.5528737235443805,5.270931448477049,23517.239300987716
True,2025-08-29 15:55:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,10.344445893667398,0.20688891787334798,8.132614074802305,23527.583746881384
True,2025-08-29 16:55:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,12.461691700822485,0.2492338340164497,11.366429816936302,23540.04543858221
True,2025-08-29 17:00:00+00:00,AAVE/ETH,curve,pancakeswap,5000,20.018168631731896,0.40036337263463795,17.790250041852467,23560.06360721394
True,2025-08-29 17:45:00+00:00,MATIC/ETH,uniswap_v3,pancakeswap,5000,16.031621982898287,0.32063243965796573,9.530096226891345,23576.095229196835
True,2025-08-29 23:20:00+00:00,LINK/ETH,pancakeswap,uniswap_v3,5000,15.356348475288542,0.30712696950577084,5.652732427798849,23591.451577672124
True,2025-08-30 03:15:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,10.064312468544813,0.20128624937089623,15.789680538697239,23601.51589014067
True,2025-08-30 05:30:00+00:00,UNI/ETH,pancakeswap,curve,5000,17.447712009818133,0.3489542401963626,12.459894290541854,23618.963602150485
True,2025-08-30 06:55:00+00:00,AAVE/USDT,pancakeswap,uniswap_v3,5000,31.40167142563496,0.6280334285126992,19.50231607142372,23650.36527357612
True,2025-08-30 08:05:00+00:00,MATIC/USDT,uniswap_v3,pancakeswap,5000,45.29547056697902,0.9059094113395804,6.089130692464088,23695.6607441431
True,2025-08-30 11:25:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,22.898504840271016,0.45797009680542033,6.647322443060154,23718.559248983373
True,2025-08-30 11:40:00+00:00,BTC/USDT,pancakeswap,sushiswap,5000,39.890083970885826,0.7978016794177166,7.146298451366171,23758.44933295426
True,2025-08-30 13:10:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,27.487964122186895,0.549759282443738,8.787822545123518,23785.937297076445
True,2025-08-30 14:35:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,36.42915856190393,0.7285831712380787,13.959752796223748,23822.36645563835
True,2025-08-30 18:30:00+00:00,ETH/USDC,uniswap_v3,pancakeswap,5000,13.118735821299197,0.2623747164259839,5.158386982966271,23835.485191459647
True,2025-08-30 19:05:00+00:00,LINK/USDT,pancakeswap,sushiswap,5000,29.2018522284925,0.58403704456985,7.948011199941116,23864.68704368814
True,2025-08-30 20:25:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,18.40802687049836,0.36816053740996724,9.45785640303095,23883.095070558637
True,2025-08-30 22:45:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,14.561868598226283,0.2912373719645257,9.39763375722346,23897.656939156863
True,2025-08-31 02:50:00+00:00,AAVE/USDT,pancakeswap,curve,5000,16.810244135233006,0.33620488270466015,18.571142395701255,23914.467183292094
True,2025-08-31 03:50:00+00:00,AAVE/USDT,pancakeswap,sushiswap,5000,18.816050534225724,0.37632101068451446,15.23824356769356,23933.283233826318
True,2025-08-31 04:35:00+00:00,BTC/USDT,pancakeswap,uniswap_v3,5000,22.538856015958117,0.4507771203191623,14.076289026298989,23955.822089842277
True,2025-08-31 05:05:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,13.792878969935373,0.2758575793987075,14.104383032156539,23969.614968812213
True,2025-08-31 07:25:00+00:00,AAVE/USDT,pancakeswap,curve,5000,14.856427162855653,0.2971285432571131,10.750986121132598,23984.47139597507
True,2025-08-31 07:55:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,11.584424151130406,0.23168848302260814,11.920417018823292,23996.0558201262
True,2025-08-31 09:15:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,11.280251569085522,0.22560503138171042,8.787310820387447,24007.336071695285
True,2025-08-31 14:05:00+00:00,LINK/USDT,sushiswap,pancakeswap,5000,29.700347300336944,0.5940069460067389,5.176032757261618,24037.036418995624
True,2025-08-31 19:45:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,26.749081664090227,0.5349816332818045,7.071546712657509,24063.785500659713
True,2025-08-31 21:10:00+00:00,AAVE/ETH,pancakeswap,curve,5000,22.305037001076926,0.44610074002153854,17.533118134395103,24086.09053766079
True,2025-08-31 21:20:00+00:00,AAVE/ETH,pancakeswap,sushiswap,5000,10.840734480099854,0.2168146896019971,13.257135854910507,24096.931272140893
True,2025-09-01 01:10:00+00:00,AAVE/USDT,pancakeswap,sushiswap,5000,22.759470626210714,0.4551894125242143,19.363358576202277,24119.690742767103
True,2025-09-01 01:15:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,38.22266668185421,0.7644533336370841,14.11207503682913,24157.913409448956
True,2025-09-01 08:15:00+00:00,LINK/USDT,pancakeswap,curve,5000,38.37915904734746,0.7675831809469491,28.767086638852817,24196.292568496305
True,2025-09-01 08:30:00+00:00,ETH/DAI,uniswap_v3,pancakeswap,5000,24.624204055921837,0.4924840811184368,20.09552530206508,24220.916772552227
True,2025-09-01 09:25:00+00:00,MATIC/ETH,curve,pancakeswap,5000,32.01971648469771,0.6403943296939542,14.506275384873023,24252.936489036925
True,2025-09-01 13:35:00+00:00,UNI/USDT,pancakeswap,uniswap_v3,5000,16.04770556182575,0.320954111236515,5.5563407462272,24268.98419459875
True,2025-09-01 14:05:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,24.531883932063465,0.49063767864126934,16.699291464978593,24293.516078530814
True,2025-09-01 14:30:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,34.956983673205286,0.6991396734641058,19.124429706923376,24328.47306220402
True,2025-09-01 15:40:00+00:00,UNI/ETH,curve,pancakeswap,5000,16.237470542341725,0.3247494108468345,14.02365697364128,24344.71053274636
True,2025-09-01 18:45:00+00:00,AAVE/ETH,pancakeswap,sushiswap,5000,12.826184839537746,0.25652369679075493,7.517176337667952,24357.5367175859
True,2025-09-01 19:50:00+00:00,AAVE/ETH,uniswap_v3,pancakeswap,5000,13.51191108981402,0.27023822179628043,8.26096938097529,24371.048628675715
True,2025-09-01 20:25:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,26.547992738538596,0.5309598547707719,13.54049496420691,24397.596621414254
True,2025-09-01 21:25:00+00:00,ETH/USDC,pancakeswap,uniswap_v3,5000,27.709214512135986,0.5541842902427198,8.830073866920834,24425.30583592639
True,2025-09-01 21:40:00+00:00,ETH/USDT,sushiswap,pancakeswap,5000,52.8838141823926,1.057676283647852,16.890736363707685,24478.189650108783
True,2025-09-01 21:45:00+00:00,LINK/ETH,pancakeswap,sushiswap,5000,13.71835969284166,0.2743671938568332,15.345200600180755,24491.908009801624
True,2025-09-01 23:15:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,21.734612848335928,0.43469225696671854,6.742580945286635,24513.64262264996
True,2025-09-02 00:55:00+00:00,UNI/USDT,uniswap_v3,pancakeswap,5000,21.10587025537461,0.42211740510749224,6.195020369456804,24534.748492905335
True,2025-09-02 01:45:00+00:00,LINK/ETH,curve,pancakeswap,5000,11.852660319244023,0.23705320638488045,12.807003927885654,24546.60115322458
True,2025-09-02 03:35:00+00:00,AAVE/ETH,pancakeswap,sushiswap,5000,30.68701447114745,0.613740289422949,6.4205660582315485,24577.288167695726
True,2025-09-02 04:40:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,20.63009324867471,0.41260186497349427,5.46330332340932,24597.9182609444
True,2025-09-02 07:05:00+00:00,UNI/ETH,curve,pancakeswap,5000,12.840668816399557,0.2568133763279911,10.801803922571189,24610.7589297608
True,2025-09-02 07:10:00+00:00,UNI/ETH,uniswap_v3,pancakeswap,5000,13.677287846878244,0.2735457569375649,18.660186236415143,24624.436217607676
True,2025-09-02 08:00:00+00:00,LINK/USDT,curve,pancakeswap,5000,37.16117540308005,0.743223508061601,23.958390490181205,24661.597393010758
True,2025-09-02 11:05:00+00:00,LINK/ETH,pancakeswap,sushiswap,5000,13.788088917589448,0.27576177835178894,11.603806894547592,24675.385481928348
True,2025-09-02 15:45:00+00:00,BTC/ETH,curve,pancakeswap,5000,45.698000832688194,0.9139600166537639,15.56055452749985,24721.083482761038
True,2025-09-02 21:45:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,11.271280992736138,0.22542561985472273,19.928185113275386,24732.354763753774
True,2025-09-02 21:50:00+00:00,MATIC/USDT,sushiswap,pancakeswap,5000,18.11988603591908,0.3623977207183816,15.729501217038498,24750.474649789692
True,2025-09-02 23:00:00+00:00,ETH/USDC,pancakeswap,uniswap_v3,5000,29.022666921829114,0.5804533384365823,8.316146170489352,24779.49731671152
True,2025-09-03 00:00:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,21.657172823905967,0.43314345647811936,11.670953784054692,24801.154489535427
True,2025-09-03 01:00:00+00:00,MATIC/ETH,sushiswap,pancakeswap,5000,10.960598615550225,0.2192119723110045,10.815767079366932,24812.11508815098
True,2025-09-03 02:00:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,12.61793674999808,0.2523587349999616,8.452190013404456,24824.733024900976
True,2025-09-03 03:30:00+00:00,UNI/ETH,sushiswap,pancakeswap,5000,21.20894499080805,0.42417889981616097,7.092803060724,24845.941969891785
True,2025-09-03 05:55:00+00:00,AAVE/ETH,sushiswap,pancakeswap,5000,11.476085615860939,0.22952171231721877,8.909799957626253,24857.418055507645
True,2025-09-03 06:20:00+00:00,AAVE/ETH,sushiswap,pancakeswap,5000,33.191769309668416,0.6638353861933682,9.870833843178744,24890.609824817315
True,2025-09-03 06:30:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,18.43538193398672,0.3687076386797344,8.248115603588763,24909.045206751303
True,2025-09-03 09:30:00+00:00,LINK/USDT,curve,pancakeswap,5000,13.435550019205948,0.26871100038411894,10.298918494588975,24922.48075677051
True,2025-09-03 12:05:00+00:00,MATIC/ETH,pancakeswap,curve,5000,28.543796692981232,0.5708759338596247,17.362499126976243,24951.024553463492
True,2025-09-03 12:45:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,18.1834823305353,0.36366964661070594,12.717348124432412,24969.20803579403
True,2025-09-03 16:00:00+00:00,AAVE/ETH,sushiswap,pancakeswap,5000,14.153593706952961,0.2830718741390592,17.70330311592512,24983.36162950098
True,2025-09-03 16:30:00+00:00,AAVE/ETH,pancakeswap,curve,5000,22.5983126966521,0.451966253933042,25.205803475683503,25005.959942197635
True,2025-09-03 22:10:00+00:00,AAVE/USDT,curve,pancakeswap,5000,25.619706548237446,0.512394130964749,18.25967696660641,25031.579648745872
True,2025-09-04 00:55:00+00:00,MATIC/ETH,curve,pancakeswap,5000,11.953793558269354,0.23907587116538706,13.485105547727443,25043.533442304142
True,2025-09-04 02:40:00+00:00,ETH/USDC,sushiswap,pancakeswap,5000,17.334572223990108,0.34669144447980216,6.431341761168678,25060.868014528132
True,2025-09-04 06:35:00+00:00,UNI/ETH,pancakeswap,curve,5000,17.79709787721822,0.3559419575443644,29.826336404313174,25078.66511240535
True,2025-09-04 09:50:00+00:00,MATIC/USDT,pancakeswap,sushiswap,5000,18.272404298918445,0.3654480859783689,10.450578665521226,25096.937516704267
True,2025-09-04 15:30:00+00:00,BTC/ETH,pancakeswap,uniswap_v3,5000,26.898665470512242,0.5379733094102448,17.11918380107731,25123.83618217478
True,2025-09-04 17:50:00+00:00,BTC/ETH,pancakeswap,uniswap_v3,5000,11.413938146243709,0.22827876292487417,17.928131436212226,25135.250120321023
True,2025-09-04 21:55:00+00:00,MATIC/ETH,sushiswap,pancakeswap,5000,20.63156459335096,0.4126312918670192,5.68945394278263,25155.881684914373
True,2025-09-04 23:35:00+00:00,BTC/ETH,sushiswap,pancakeswap,5000,30.37836623779367,0.6075673247558734,10.982564897242415,25186.260051152167
True,2025-09-05 01:45:00+00:00,UNI/USDT,pancakeswap,sushiswap,5000,10.387760976872414,0.2077552195374483,8.806803654729883,25196.64781212904
True,2025-09-05 04:45:00+00:00,ETH/USDC,pancakeswap,uniswap_v3,5000,28.06905979473413,0.5613811958946826,7.497767543128781,25224.716871923774
True,2025-09-05 09:30:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,39.922246846866074,0.7984449369373215,13.937004425106462,25264.63911877064
True,2025-09-05 09:45:00+00:00,AAVE/USDT,sushiswap,pancakeswap,5000,24.589511008955924,0.49179022017911844,11.897226171220403,25289.228629779594
True,2025-09-05 09:55:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,24.425000610225652,0.48850001220451306,16.912416859008957,25313.65363038982
True,2025-09-05 11:05:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,11.12170590203732,0.2224341180407464,9.141651291479244,25324.77533629186
True,2025-09-05 13:30:00+00:00,LINK/ETH,pancakeswap,sushiswap,5000,66.5275493716972,1.330550987433944,12.31146822936575,25391.302885663557
True,2025-09-05 14:00:00+00:00,AAVE/USDT,pancakeswap,curve,5000,10.478799099217213,0.20957598198434427,20.75788335388407,25401.781684762776
True,2025-09-05 17:55:00+00:00,ETH/DAI,sushiswap,pancakeswap,5000,30.388005339898882,0.6077601067979777,16.011099268599697,25432.169690102673
True,2025-09-05 19:45:00+00:00,ETH/USDC,pancakeswap,sushiswap,5000,28.96880315382532,0.5793760630765064,7.531641022911195,25461.138493256498
True,2025-09-05 21:45:00+00:00,UNI/USDT,curve,pancakeswap,5000,54.58753019724281,1.0917506039448563,25.993098394456524,25515.72602345374
True,2025-09-05 22:00:00+00:00,AAVE/ETH,pancakeswap,sushiswap,5000,14.287216042991531,0.2857443208598306,11.310891949687562,25530.01323949673
True,2025-09-05 23:45:00+00:00,ETH/DAI,sushiswap,pancakeswap,5000,16.602756505973048,0.332055130119461,18.340468936454293,25546.615996002703
True,2025-09-06 00:55:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,25.109985893813246,0.5021997178762649,11.952090749435364,25571.725981896518
True,2025-09-06 01:25:00+00:00,LINK/ETH,sushiswap,pancakeswap,5000,23.882851638208194,0.4776570327641639,6.529083536689425,25595.608833534727
True,2025-09-06 02:55:00+00:00,ETH/USDT,sushiswap,pancakeswap,5000,14.988163971898757,0.29976327943797515,10.969234865208568,25610.596997506625
True,2025-09-06 08:05:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,25.139118088180112,0.5027823617636022,5.456337509500117,25635.736115594806
True,2025-09-06 08:30:00+00:00,UNI/ETH,pancakeswap,sushiswap,5000,29.3046991020301,0.586093982040602,6.054323503070699,25665.040814696837
True,2025-09-06 09:10:00+00:00,BTC/USDT,sushiswap,pancakeswap,5000,12.96889506876414,0.2593779013752828,17.3953063467292,25678.0097097656
True,2025-09-06 11:10:00+00:00,LINK/ETH,curve,pancakeswap,5000,13.874849802887184,0.27749699605774364,12.13775600428206,25691.884559568487
True,2025-09-06 20:00:00+00:00,UNI/USDT,sushiswap,pancakeswap,5000,13.286559827384735,0.26573119654769467,13.926788788246778,25705.171119395873
